,Date,Ozone,CO,SO2,NO2,PM10,PM2.5,Station,Year,Month,DayName,Season,AQI,AQI_Category,Zone
14694,2021-03-11,57.13,2.6450000000000005,9.01,77.39,259.92,176.35,"Patparganj, Delhi - DPCC",2021,3,Thursday,summer,259.92,4,East Delhi
14695,2021-04-11,46.2,2.6450000000000005,15.4,88.21,434.28,277.42749999999995,"Patparganj, Delhi - DPCC",2021,4,Sunday,summer,434.28,1,East Delhi
14696,2021-05-11,30.11,2.6450000000000005,18.68,91.93,545.65,277.42749999999995,"Patparganj, Delhi - DPCC",2021,5,Tuesday,summer,545.65,1,East Delhi
14697,2021-06-11,42.99,2.62,13.18,88.75,414.18,277.42749999999995,"Patparganj, Delhi - DPCC",2021,6,Friday,monsoon,414.18,1,East Delhi
14698,2021-07-11,47.21,2.6450000000000005,11.99,83.48,365.72,277.42749999999995,"Patparganj, Delhi - DPCC",2021,7,Sunday,monsoon,365.72,1,East Delhi
14699,2021-08-11,47.31,2.6450000000000005,12.29,96.49,354.27,273.29,"Patparganj, Delhi - DPCC",2021,8,Wednesday,monsoon,354.27,1,East Delhi
14700,2021-09-11,34.86,2.6450000000000005,13.54,95.9,374.6,277.42749999999995,"Patparganj, Delhi - DPCC",2021,9,Saturday,pre-monsoon,374.6,1,East Delhi
14701,2021-10-11,30.33,2.6450000000000005,12.78,100.53999999999999,337.93,241.21,"Patparganj, Delhi - DPCC",2021,10,Monday,pre-monsoon,337.93,1,East Delhi
14702,2021-11-11,12.47,2.6450000000000005,14.07,100.53999999999999,437.11,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Thursday,pre-monsoon,437.11,1,East Delhi
14703,2021-12-11,31.35,2.6450000000000005,14.32,100.53999999999999,547.22125,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Saturday,winter,547.22125,1,East Delhi
14704,2021-11-13,32.74,2.6450000000000005,12.92,97.31,387.27,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Saturday,pre-monsoon,387.27,1,East Delhi
14705,2021-11-14,46.9,2.6450000000000005,11.43,90.76,286.73,192.71,"Patparganj, Delhi - DPCC",2021,11,Sunday,pre-monsoon,286.73,4,East Delhi
14706,2021-11-15,48.37,2.6450000000000005,11.39,100.53999999999999,304.17,214.01,"Patparganj, Delhi - DPCC",2021,11,Monday,pre-monsoon,304.17,1,East Delhi
14707,2021-11-16,44.41,2.38,11.82,92.06,363.05,274.78,"Patparganj, Delhi - DPCC",2021,11,Tuesday,pre-monsoon,363.05,1,East Delhi
14708,2021-11-17,39.61,2.6450000000000005,11.08,85.94,330.35,232.11,"Patparganj, Delhi - DPCC",2021,11,Wednesday,pre-monsoon,330.35,1,East Delhi
14709,2021-11-18,46.23,2.6450000000000005,11.57,77.24,291.09,214.22,"Patparganj, Delhi - DPCC",2021,11,Thursday,pre-monsoon,291.09,4,East Delhi
14710,2021-11-19,42.67,2.6450000000000005,11.89,100.53999999999999,283.02,198.27,"Patparganj, Delhi - DPCC",2021,11,Friday,pre-monsoon,283.02,4,East Delhi
14711,2021-11-20,27.07,2.6450000000000005,12.61,100.53999999999999,330.16,239.62,"Patparganj, Delhi - DPCC",2021,11,Saturday,pre-monsoon,330.16,1,East Delhi
14712,2021-11-21,51.5,2.45,9.64,89.85,277.97,199.3,"Patparganj, Delhi - DPCC",2021,11,Sunday,pre-monsoon,277.97,4,East Delhi
14713,2021-11-22,51.89,2.07,10.2,71.16,231.43,141.7,"Patparganj, Delhi - DPCC",2021,11,Monday,pre-monsoon,231.43,4,East Delhi
14714,2021-11-23,48.54,2.04,18.04,67.95,256.04,152.31,"Patparganj, Delhi - DPCC",2021,11,Tuesday,pre-monsoon,256.04,4,East Delhi
14715,2021-11-24,32.96,2.6450000000000005,23.03,100.53999999999999,346.0,236.33,"Patparganj, Delhi - DPCC",2021,11,Wednesday,pre-monsoon,346.0,1,East Delhi
14716,2021-11-25,51.04,2.6450000000000005,22.68,82.41,398.6,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Thursday,pre-monsoon,398.6,1,East Delhi
14717,2021-11-26,52.0,2.6450000000000005,25.38,96.46,470.21,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Friday,pre-monsoon,470.21,1,East Delhi
14718,2021-11-27,68.9,2.33,25.3,74.58,388.33,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Saturday,pre-monsoon,388.33,1,East Delhi
14719,2021-11-28,69.21,2.6450000000000005,25.38,64.86,469.6,277.42749999999995,"Patparganj, Delhi - DPCC",2021,11,Sunday,pre-monsoon,469.6,1,East Delhi
14720,2021-11-29,50.89,2.6450000000000005,25.38,69.78,330.01,242.51,"Patparganj, Delhi - DPCC",2021,11,Monday,pre-monsoon,330.01,1,East Delhi
14721,2021-11-30,53.84,2.6450000000000005,24.37,66.92,269.22,181.68,"Patparganj, Delhi - DPCC",2021,11,Tuesday,pre-monsoon,269.22,4,East Delhi
14722,2021-01-12,18.83,1.8,25.38,100.53999999999999,394.75,277.42749999999995,"Patparganj, Delhi - DPCC",2021,1,Tuesday,winter,394.75,1,East Delhi
14723,2021-02-12,12.2,2.6450000000000005,25.38,88.53,351.68,276.21,"Patparganj, Delhi - DPCC",2021,2,Friday,winter,351.68,1,East Delhi
14724,2021-03-12,36.84,2.6450000000000005,25.38,88.14,309.99,231.65,"Patparganj, Delhi - DPCC",2021,3,Friday,summer,309.99,1,East Delhi
14725,2021-04-12,42.5,2.25,25.38,91.21,295.25,200.56,"Patparganj, Delhi - DPCC",2021,4,Monday,summer,295.25,4,East Delhi
14726,2021-05-12,64.09,2.6450000000000005,25.38,98.66,290.06,203.6,"Patparganj, Delhi - DPCC",2021,5,Wednesday,summer,290.06,4,East Delhi
14727,2021-06-12,49.67,2.08,24.12,69.18,224.25,169.32,"Patparganj, Delhi - DPCC",2021,6,Saturday,monsoon,224.25,4,East Delhi
14728,2021-07-12,34.86,2.6450000000000005,21.83,60.96,173.35,115.5,"Patparganj, Delhi - DPCC",2021,7,Monday,monsoon,173.35,3,East Delhi
14729,2021-08-12,42.31,1.7,21.67,69.92,186.58,122.41,"Patparganj, Delhi - DPCC",2021,8,Thursday,monsoon,186.58,3,East Delhi
14730,2021-09-12,37.3,1.21,25.38,84.79,255.99,179.93,"Patparganj, Delhi - DPCC",2021,9,Sunday,pre-monsoon,255.99,4,East Delhi
14731,2021-10-12,38.43,1.84,22.96,79.15,234.12,166.78,"Patparganj, Delhi - DPCC",2021,10,Tuesday,pre-monsoon,234.12,4,East Delhi
14732,2021-11-12,42.81,1.03,21.93,71.16,175.57,120.84,"Patparganj, Delhi - DPCC",2021,11,Friday,pre-monsoon,175.57,3,East Delhi
14733,2021-12-12,34.64,1.74,21.39,79.0,191.92,132.89,"Patparganj, Delhi - DPCC",2021,12,Sunday,winter,191.92,3,East Delhi
14734,2021-12-13,47.6,2.6450000000000005,25.02,79.85,297.49,216.0,"Patparganj, Delhi - DPCC",2021,12,Monday,winter,297.49,4,East Delhi
14735,2021-12-14,69.18,2.6450000000000005,22.52,72.67,342.91,253.31,"Patparganj, Delhi - DPCC",2021,12,Tuesday,winter,342.91,1,East Delhi
14736,2021-12-15,67.91,2.6450000000000005,20.26,60.48,272.88,210.39,"Patparganj, Delhi - DPCC",2021,12,Wednesday,winter,272.88,4,East Delhi
14737,2021-12-16,53.53,1.02,18.81,63.77,304.88,236.62,"Patparganj, Delhi - DPCC",2021,12,Thursday,winter,304.88,1,East Delhi
14738,2021-12-17,42.98,2.03,17.5,51.56,210.71,155.26,"Patparganj, Delhi - DPCC",2021,12,Friday,winter,210.71,4,East Delhi
14739,2021-12-18,32.14,2.31,15.88,55.22,209.22,157.5,"Patparganj, Delhi - DPCC",2021,12,Saturday,winter,209.22,4,East Delhi
14740,2021-12-19,39.76,2.24,15.77,66.58,228.97,164.78,"Patparganj, Delhi - DPCC",2021,12,Sunday,winter,228.97,4,East Delhi
14741,2021-12-20,40.35,2.6450000000000005,16.81,67.0,295.64,212.46,"Patparganj, Delhi - DPCC",2021,12,Monday,winter,295.64,4,East Delhi
14742,2021-12-21,35.4,2.6450000000000005,19.55,100.53999999999999,428.97,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Tuesday,winter,428.97,1,East Delhi
14743,2021-12-22,36.82,2.6450000000000005,16.2,100.53999999999999,469.08,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Wednesday,winter,469.08,1,East Delhi
14744,2021-12-23,50.9,2.6450000000000005,8.96,100.53999999999999,547.22125,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Thursday,winter,547.22125,1,East Delhi
14745,2021-12-24,45.73,2.41,10.1,79.65,439.51,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Friday,winter,439.51,1,East Delhi
14746,2021-12-25,75.89,2.6450000000000005,13.5,78.76,541.98,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Saturday,winter,541.98,1,East Delhi
14747,2021-12-26,55.02,2.6450000000000005,11.42,74.49,547.22125,277.42749999999995,"Patparganj, Delhi - DPCC",2021,12,Sunday,winter,547.22125,1,East Delhi
14748,2021-12-27,75.89,2.6450000000000005,9.64,54.28,189.77,129.56,"Patparganj, Delhi - DPCC",2021,12,Monday,winter,189.77,3,East Delhi
14749,2021-12-28,12.86,2.16,10.1,65.61,219.92,174.4,"Patparganj, Delhi - DPCC",2021,12,Tuesday,winter,219.92,4,East Delhi
14750,2021-12-29,29.13,2.6450000000000005,11.02,59.26,214.74,151.32,"Patparganj, Delhi - DPCC",2021,12,Wednesday,winter,214.74,4,East Delhi
14751,2021-12-30,44.04,2.21,13.25,56.18,247.76,170.6,"Patparganj, Delhi - DPCC",2021,12,Thursday,winter,247.76,4,East Delhi
14752,2021-12-31,34.0,2.16,12.12,71.98,273.68,196.51,"Patparganj, Delhi - DPCC",2021,12,Friday,winter,273.68,4,East Delhi
14753,2022-01-01,38.4,2.6450000000000005,13.43,71.76,351.7,277.42749999999995,"Patparganj, Delhi - DPCC",2022,1,Saturday,winter,351.7,1,East Delhi
14754,2022-02-01,35.89,2.6450000000000005,13.66,77.24,401.62,277.42749999999995,"Patparganj, Delhi - DPCC",2022,2,Tuesday,winter,401.62,1,East Delhi
14755,2022-03-01,37.46,2.6450000000000005,13.29,81.65,368.8,277.42749999999995,"Patparganj, Delhi - DPCC",2022,3,Tuesday,summer,368.8,1,East Delhi
14756,2022-04-01,32.53,2.6450000000000005,12.51,72.52,335.58,240.07,"Patparganj, Delhi - DPCC",2022,4,Friday,summer,335.58,1,East Delhi
14757,2022-05-01,48.48,2.42,13.89,59.43,388.59,277.42749999999995,"Patparganj, Delhi - DPCC",2022,5,Sunday,summer,388.59,1,East Delhi
14758,2022-06-01,27.61,1.81,8.35,31.09,140.0,119.64,"Patparganj, Delhi - DPCC",2022,6,Wednesday,monsoon,140.0,3,East Delhi
14759,2022-07-01,29.74,1.58,7.5,22.8,86.55,67.55,"Patparganj, Delhi - DPCC",2022,7,Friday,monsoon,86.55,2,East Delhi
14760,2022-08-01,27.64,1.58,9.26,22.28,58.03,46.38,"Patparganj, Delhi - DPCC",2022,8,Monday,monsoon,58.03,2,East Delhi
14761,2022-09-01,17.7,1.65,9.23,24.0,61.92,46.39,"Patparganj, Delhi - DPCC",2022,9,Thursday,pre-monsoon,61.92,2,East Delhi
14762,2022-10-01,36.92,1.97,11.73,33.6,141.38,104.19,"Patparganj, Delhi - DPCC",2022,10,Saturday,pre-monsoon,141.38,3,East Delhi
14763,2022-11-01,34.37,1.46,11.1,34.72,147.73,105.46,"Patparganj, Delhi - DPCC",2022,11,Tuesday,pre-monsoon,147.73,3,East Delhi
14764,2022-12-01,40.7,2.06,12.93,37.28,188.91,132.05,"Patparganj, Delhi - DPCC",2022,12,Thursday,winter,188.91,3,East Delhi
14765,2022-01-13,29.8,2.58,13.53,52.08,377.82,277.42749999999995,"Patparganj, Delhi - DPCC",2022,1,Thursday,winter,377.82,1,East Delhi
14766,2022-01-14,21.28,1.87,10.48,38.04,336.95,254.48,"Patparganj, Delhi - DPCC",2022,1,Friday,winter,336.95,1,East Delhi
14767,2022-01-15,25.78,1.43,11.0,23.81,207.12,153.03,"Patparganj, Delhi - DPCC",2022,1,Saturday,winter,207.12,4,East Delhi
14768,2022-01-16,36.18,2.13,11.01,27.32,248.49,180.65,"Patparganj, Delhi - DPCC",2022,1,Sunday,winter,248.49,4,East Delhi
14769,2022-01-17,32.98,1.9,11.82,34.84,307.07,222.36,"Patparganj, Delhi - DPCC",2022,1,Monday,winter,307.07,1,East Delhi
14770,2022-01-18,27.17,2.01,13.41,28.34,317.55,224.95,"Patparganj, Delhi - DPCC",2022,1,Tuesday,winter,317.55,1,East Delhi
14771,2022-01-19,40.35,2.45,12.65,38.46,377.1,251.25,"Patparganj, Delhi - DPCC",2022,1,Wednesday,winter,377.1,1,East Delhi
14772,2022-01-20,24.77,2.54,11.77,26.24,369.88,259.19,"Patparganj, Delhi - DPCC",2022,1,Thursday,winter,369.88,1,East Delhi
14773,2022-01-21,50.01,2.37,9.63,47.66,325.21,232.96,"Patparganj, Delhi - DPCC",2022,1,Friday,winter,325.21,1,East Delhi
14774,2022-01-22,38.96,1.56,8.2,36.35,185.46,149.6,"Patparganj, Delhi - DPCC",2022,1,Saturday,winter,185.46,3,East Delhi
14775,2022-01-23,35.14,2.12,7.47,30.23,158.69,127.32,"Patparganj, Delhi - DPCC",2022,1,Sunday,winter,158.69,3,East Delhi
14776,2022-01-24,30.81,2.24,8.76,47.52,232.56,159.58,"Patparganj, Delhi - DPCC",2022,1,Monday,winter,232.56,4,East Delhi
14777,2022-01-25,16.76,1.76,7.39,39.48,228.75,163.92,"Patparganj, Delhi - DPCC",2022,1,Tuesday,winter,228.75,4,East Delhi
14778,2022-01-26,46.97,2.1,7.06,35.27,234.64,149.45,"Patparganj, Delhi - DPCC",2022,1,Wednesday,winter,234.64,4,East Delhi
14779,2022-01-27,34.98,2.09,6.84,53.44,236.56,154.25,"Patparganj, Delhi - DPCC",2022,1,Thursday,winter,236.56,4,East Delhi
14780,2022-01-28,15.62,1.29,5.32,58.14,177.53,111.3,"Patparganj, Delhi - DPCC",2022,1,Friday,winter,177.53,3,East Delhi
14781,2022-01-29,60.6,2.15,5.52,69.96,236.61,125.57,"Patparganj, Delhi - DPCC",2022,1,Saturday,winter,236.61,4,East Delhi
14782,2022-01-30,48.44,1.72,7.46,62.51,247.33,159.57,"Patparganj, Delhi - DPCC",2022,1,Sunday,winter,247.33,4,East Delhi
14783,2022-01-31,27.03,2.4,6.91,57.1,359.58,241.9,"Patparganj, Delhi - DPCC",2022,1,Monday,winter,359.58,1,East Delhi
14784,2022-01-02,30.53,2.5,6.7,61.64,326.05,228.28,"Patparganj, Delhi - DPCC",2022,1,Sunday,winter,326.05,1,East Delhi
14785,2022-02-02,56.8,1.57,4.99,48.61,262.62,188.84,"Patparganj, Delhi - DPCC",2022,2,Wednesday,winter,262.62,4,East Delhi
14786,2022-03-02,37.32,1.73,6.28,32.82,203.38,157.58,"Patparganj, Delhi - DPCC",2022,3,Wednesday,summer,203.38,4,East Delhi
14787,2022-04-02,34.36,1.83,5.28,34.49,110.88,69.89,"Patparganj, Delhi - DPCC",2022,4,Saturday,summer,110.88,3,East Delhi
14788,2022-05-02,30.46,2.6450000000000005,6.24,53.85,243.48,150.77,"Patparganj, Delhi - DPCC",2022,5,Monday,summer,243.48,4,East Delhi
14789,2022-06-02,39.5,2.6,6.5,72.85,251.31,155.25,"Patparganj, Delhi - DPCC",2022,6,Thursday,monsoon,251.31,4,East Delhi
14790,2022-07-02,42.45,2.07,6.09,64.53,236.68,131.9,"Patparganj, Delhi - DPCC",2022,7,Saturday,monsoon,236.68,4,East Delhi
14791,2022-08-02,43.24,2.36,6.73,61.2,251.03,135.86,"Patparganj, Delhi - DPCC",2022,8,Tuesday,monsoon,251.03,4,East Delhi
14792,2022-09-02,45.33,1.91,5.59,39.99,163.72,99.45,"Patparganj, Delhi - DPCC",2022,9,Friday,pre-monsoon,163.72,3,East Delhi
14793,2022-10-02,35.62,1.97,6.4,50.32,184.43,82.33,"Patparganj, Delhi - DPCC",2022,10,Sunday,pre-monsoon,184.43,3,East Delhi
14794,2022-11-02,40.44,1.8,5.87,59.39,191.58,81.02,"Patparganj, Delhi - DPCC",2022,11,Wednesday,pre-monsoon,191.58,3,East Delhi
14795,2022-12-02,38.79,2.6450000000000005,11.81,60.84,204.26,87.45,"Patparganj, Delhi - DPCC",2022,12,Friday,winter,204.26,4,East Delhi
14796,2022-02-13,48.72,2.6450000000000005,14.44,67.8,264.26,126.58,"Patparganj, Delhi - DPCC",2022,2,Sunday,winter,264.26,4,East Delhi
14797,2022-02-14,58.6,2.44,14.27,56.89,275.74,123.64,"Patparganj, Delhi - DPCC",2022,2,Monday,winter,275.74,4,East Delhi
14798,2022-02-15,53.81,2.36,15.96,63.19,236.12,98.3,"Patparganj, Delhi - DPCC",2022,2,Tuesday,winter,236.12,4,East Delhi
14799,2022-02-16,54.3,2.6450000000000005,23.02,75.29,302.36,142.45,"Patparganj, Delhi - DPCC",2022,2,Wednesday,winter,302.36,1,East Delhi
14800,2022-02-17,47.48,2.52,15.93,63.14,262.19,117.95,"Patparganj, Delhi - DPCC",2022,2,Thursday,winter,262.19,4,East Delhi
14801,2022-02-18,38.05,1.86,10.22,55.98,228.74,99.89,"Patparganj, Delhi - DPCC",2022,2,Friday,winter,228.74,4,East Delhi
14802,2022-02-19,42.83,1.19,11.08,52.75,206.05,94.22,"Patparganj, Delhi - DPCC",2022,2,Saturday,winter,206.05,4,East Delhi
14803,2022-02-20,60.86,1.38,9.78,44.14,175.59,77.2,"Patparganj, Delhi - DPCC",2022,2,Sunday,winter,175.59,3,East Delhi
14804,2022-02-21,40.01,2.39,9.87,52.64,219.39,85.19,"Patparganj, Delhi - DPCC",2022,2,Monday,winter,219.39,4,East Delhi
14805,2022-02-22,75.89,1.33,14.06,35.09,269.16,107.57,"Patparganj, Delhi - DPCC",2022,2,Tuesday,winter,269.16,4,East Delhi
14806,2022-02-23,67.35,1.87,8.42,26.74,208.93,113.24,"Patparganj, Delhi - DPCC",2022,2,Wednesday,winter,208.93,4,East Delhi
14807,2022-02-24,59.08,1.21,22.14,50.08,306.2,158.58,"Patparganj, Delhi - DPCC",2022,2,Thursday,winter,306.2,1,East Delhi
14808,2022-02-25,62.55,1.67,16.33,33.71,254.49,136.42,"Patparganj, Delhi - DPCC",2022,2,Friday,winter,254.49,4,East Delhi
14809,2022-02-26,64.28,1.35,14.56,19.86,73.47,26.97,"Patparganj, Delhi - DPCC",2022,2,Saturday,winter,73.47,2,East Delhi
14810,2022-02-27,54.4,1.4,10.55,22.87,100.3,46.56,"Patparganj, Delhi - DPCC",2022,2,Sunday,winter,100.3,3,East Delhi
14811,2022-02-28,54.94,1.64,11.12,36.09,116.92,43.78,"Patparganj, Delhi - DPCC",2022,2,Monday,winter,116.92,3,East Delhi
14812,2022-01-03,61.18,1.52,9.32,40.93,176.93,79.06,"Patparganj, Delhi - DPCC",2022,1,Monday,winter,176.93,3,East Delhi
14813,2022-02-03,52.53,2.28,12.74,45.69,233.76,106.26,"Patparganj, Delhi - DPCC",2022,2,Thursday,winter,233.76,4,East Delhi
14814,2022-03-03,57.14,1.95,15.3,33.27,181.99,78.77,"Patparganj, Delhi - DPCC",2022,3,Thursday,summer,181.99,3,East Delhi
14815,2022-04-03,49.35,1.51,12.11,23.33,169.64,81.56,"Patparganj, Delhi - DPCC",2022,4,Sunday,summer,169.64,3,East Delhi
14816,2022-05-03,55.48,1.63,10.61,27.62,127.19,51.61,"Patparganj, Delhi - DPCC",2022,5,Tuesday,summer,127.19,3,East Delhi
14817,2022-06-03,43.17,1.92,17.35,39.47,196.62,87.84,"Patparganj, Delhi - DPCC",2022,6,Friday,monsoon,196.62,3,East Delhi
14818,2022-07-03,52.6,2.2,23.5,39.98,286.85,122.08,"Patparganj, Delhi - DPCC",2022,7,Sunday,monsoon,286.85,4,East Delhi
14819,2022-08-03,11.85,1.41,12.39,48.75,300.43,135.74,"Patparganj, Delhi - DPCC",2022,8,Wednesday,monsoon,300.43,1,East Delhi
14820,2022-09-03,31.8,2.21,20.52,31.39,182.87,66.19,"Patparganj, Delhi - DPCC",2022,9,Saturday,pre-monsoon,182.87,3,East Delhi
14821,2022-10-03,50.65,1.73,13.41,25.54,165.5,55.79,"Patparganj, Delhi - DPCC",2022,10,Monday,pre-monsoon,165.5,3,East Delhi
14822,2022-11-03,52.75,1.62,20.0,26.38,182.88,68.2,"Patparganj, Delhi - DPCC",2022,11,Thursday,pre-monsoon,182.88,3,East Delhi
14823,2022-12-03,54.33,1.8,16.4,27.2,182.29,66.88,"Patparganj, Delhi - DPCC",2022,12,Saturday,winter,182.29,3,East Delhi
14824,2022-03-13,59.48,1.48,25.38,30.55,219.04,92.41,"Patparganj, Delhi - DPCC",2022,3,Sunday,summer,219.04,4,East Delhi
14825,2022-03-14,37.32,1.23,23.7,26.71,269.66,124.49,"Patparganj, Delhi - DPCC",2022,3,Monday,summer,269.66,4,East Delhi
14826,2022-03-15,41.92,1.94,23.09,26.46,245.9,115.5,"Patparganj, Delhi - DPCC",2022,3,Tuesday,summer,245.9,4,East Delhi
14827,2022-03-16,34.0,1.63,18.91,23.29,225.01,95.7,"Patparganj, Delhi - DPCC",2022,3,Wednesday,summer,225.01,4,East Delhi
14828,2022-03-17,50.08,2.05,25.38,24.59,259.62,127.66,"Patparganj, Delhi - DPCC",2022,3,Thursday,summer,259.62,4,East Delhi
14829,2022-03-18,41.18,1.58,19.6,15.28,234.02,129.11,"Patparganj, Delhi - DPCC",2022,3,Friday,summer,234.02,4,East Delhi
14830,2022-03-19,41.08,1.84,22.16,20.39,233.6,113.46,"Patparganj, Delhi - DPCC",2022,3,Saturday,summer,233.6,4,East Delhi
14831,2022-03-20,54.79,2.2,25.38,28.75,244.97,110.31,"Patparganj, Delhi - DPCC",2022,3,Sunday,summer,244.97,4,East Delhi
14832,2022-03-21,46.46,1.42,25.38,25.19,305.68,145.9,"Patparganj, Delhi - DPCC",2022,3,Monday,summer,305.68,1,East Delhi
14833,2022-03-22,50.15,1.66,24.89,17.24,196.8,79.46,"Patparganj, Delhi - DPCC",2022,3,Tuesday,summer,196.8,3,East Delhi
14834,2022-03-23,47.98,2.48,25.25,26.83,261.53,105.5,"Patparganj, Delhi - DPCC",2022,3,Wednesday,summer,261.53,4,East Delhi
14835,2022-03-24,38.27,2.29,25.38,28.36,338.01,132.67,"Patparganj, Delhi - DPCC",2022,3,Thursday,summer,338.01,1,East Delhi
14836,2022-03-25,42.96,1.43,25.25,22.62,230.24,90.68,"Patparganj, Delhi - DPCC",2022,3,Friday,summer,230.24,4,East Delhi
14837,2022-03-26,36.83,1.95,25.38,30.0,236.12,88.76,"Patparganj, Delhi - DPCC",2022,3,Saturday,summer,236.12,4,East Delhi
14838,2022-03-27,48.45,2.53,20.27,31.19,228.22,70.77,"Patparganj, Delhi - DPCC",2022,3,Sunday,summer,228.22,4,East Delhi
14839,2022-03-28,43.07,2.6450000000000005,19.82,42.96,281.83,86.61,"Patparganj, Delhi - DPCC",2022,3,Monday,summer,281.83,4,East Delhi
14840,2022-03-29,38.22,1.95,23.04,56.75,301.51,99.07,"Patparganj, Delhi - DPCC",2022,3,Tuesday,summer,301.51,1,East Delhi
14841,2022-03-30,45.41,2.61,25.38,92.29,326.15,103.15,"Patparganj, Delhi - DPCC",2022,3,Wednesday,summer,326.15,1,East Delhi
14842,2022-03-31,49.13,1.56,25.38,73.68,360.38,134.24,"Patparganj, Delhi - DPCC",2022,3,Thursday,summer,360.38,1,East Delhi
14843,2022-01-04,67.19,1.58,20.87,63.34,214.08,63.04,"Patparganj, Delhi - DPCC",2022,1,Tuesday,winter,214.08,4,East Delhi
14844,2022-02-04,63.32,1.67,23.16,90.64,270.57,95.35,"Patparganj, Delhi - DPCC",2022,2,Friday,winter,270.57,4,East Delhi
14845,2022-03-04,60.1,2.12,22.36,67.08,280.75,100.97,"Patparganj, Delhi - DPCC",2022,3,Friday,summer,280.75,4,East Delhi
14846,2022-04-04,48.29,1.66,25.38,80.34,304.5,114.49,"Patparganj, Delhi - DPCC",2022,4,Monday,summer,304.5,1,East Delhi
14847,2022-05-04,47.14,2.09,23.72,81.09,252.05,94.23,"Patparganj, Delhi - DPCC",2022,5,Wednesday,summer,252.05,4,East Delhi
14848,2022-06-04,46.77,1.62,22.79,86.83,278.82,107.07,"Patparganj, Delhi - DPCC",2022,6,Saturday,monsoon,278.82,4,East Delhi
14849,2022-07-04,49.4,1.91,23.73,90.97,283.12,113.21,"Patparganj, Delhi - DPCC",2022,7,Monday,monsoon,283.12,4,East Delhi
14850,2022-08-04,48.93,1.64,21.71,91.18,270.6,92.55,"Patparganj, Delhi - DPCC",2022,8,Thursday,monsoon,270.6,4,East Delhi
14851,2022-09-04,41.49,2.26,21.93,88.74,289.89,98.36,"Patparganj, Delhi - DPCC",2022,9,Sunday,pre-monsoon,289.89,4,East Delhi
14852,2022-10-04,49.9,1.59,25.38,79.3,303.35,102.36,"Patparganj, Delhi - DPCC",2022,10,Tuesday,pre-monsoon,303.35,1,East Delhi
14853,2022-11-04,45.25,1.61,24.61,91.15,283.49,106.06,"Patparganj, Delhi - DPCC",2022,11,Friday,pre-monsoon,283.49,4,East Delhi
14854,2022-12-04,17.6,2.41,21.55,99.03,309.45,104.78,"Patparganj, Delhi - DPCC",2022,12,Sunday,winter,309.45,1,East Delhi
14855,2022-04-13,42.33,1.55,17.51,79.77,341.19,116.56,"Patparganj, Delhi - DPCC",2022,4,Wednesday,summer,341.19,1,East Delhi
14856,2022-04-14,68.7,1.58,16.92,42.31,323.91,75.71,"Patparganj, Delhi - DPCC",2022,4,Thursday,summer,323.91,1,East Delhi
14857,2022-04-15,75.89,1.96,25.38,45.57,228.81,72.6,"Patparganj, Delhi - DPCC",2022,4,Friday,summer,228.81,4,East Delhi
14858,2022-04-16,75.67,1.63,25.38,59.87,301.15,113.12,"Patparganj, Delhi - DPCC",2022,4,Saturday,summer,301.15,1,East Delhi
14859,2022-04-17,68.07,1.97,25.3,74.02,289.7,124.84,"Patparganj, Delhi - DPCC",2022,4,Sunday,summer,289.7,4,East Delhi
14860,2022-04-18,41.68,2.27,19.1,90.06,263.64,106.82,"Patparganj, Delhi - DPCC",2022,4,Monday,summer,263.64,4,East Delhi
14861,2022-04-19,43.84,1.27,22.25,86.23,352.98,143.8,"Patparganj, Delhi - DPCC",2022,4,Tuesday,summer,352.98,1,East Delhi
14862,2022-04-20,40.04,1.02,16.21,66.27,267.51,98.06,"Patparganj, Delhi - DPCC",2022,4,Wednesday,summer,267.51,4,East Delhi
14863,2022-04-21,20.36,1.23,17.46,53.29,382.34,130.16,"Patparganj, Delhi - DPCC",2022,4,Thursday,summer,382.34,1,East Delhi
14864,2022-04-22,72.28,1.65,21.22,49.15,235.86,85.77,"Patparganj, Delhi - DPCC",2022,4,Friday,summer,235.86,4,East Delhi
14865,2022-04-23,53.04,1.82,15.81,68.45,255.7,105.59,"Patparganj, Delhi - DPCC",2022,4,Saturday,summer,255.7,4,East Delhi
14866,2022-04-24,64.58,1.3,20.61,61.52,297.67,127.41,"Patparganj, Delhi - DPCC",2022,4,Sunday,summer,297.67,4,East Delhi
14867,2022-04-25,75.89,1.52,16.98,43.1,263.97,105.68,"Patparganj, Delhi - DPCC",2022,4,Monday,summer,263.97,4,East Delhi
14868,2022-04-26,44.87,2.1,14.15,61.74,228.88,88.82,"Patparganj, Delhi - DPCC",2022,4,Tuesday,summer,228.88,4,East Delhi
